path,new_path,ordonnance_de_renvoi,instance,year,month,id,majoration,type_recours,test_sentence_1,sentence_1,test_sentence_2,sentence_2,personne_1,match_1,personne_2,match_2,personne_synthetic,décision,code_juridiction,nom_juridiction
../data/raw/DTA/2022/12/TA38/DTA_2108484_20221229.xml,../data/process/DTA/2022/12/DTA_2108484_20221229.xml,False,TA,2022,12,2108484,100%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire enregistrés les 13 décembre 2021 et 22 août 2022, l'entreprise unipersonnelle à responsabilité limitée (EURL) Velvet Café, représentée par Me Wolf, demande au tribunal : ",True," En premier lieu, aux termes de l'article R. 196-1 du livre des procédures fiscales, "" Pour être recevables, les réclamations relatives aux impôts autres que les impôts directs locaux et les taxes annexes à ces impôts, doivent être présentées à l'administration au plus tard le 31 décembre de la deuxième année suivant celle () de la mise en recouvrement du rôle () "".",P.M.,EURL,not found,not found,P.M.,Rejet,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2022/12/TA38/DTA_2201864_20221215.xml,../data/process/DTA/2022/12/DTA_2201864_20221215.xml,False,TA,2022,12,2201864,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 25 mars 2022, Mme B A, représentée par Me Tournoud, demande au tribunal :",True, M. et Mme A ont déposé une déclaration d'impôt sur le revenu au titre de l'année 2017 ne comportant aucun revenu.,P.P.,Mme B,P.P.,Mme A,P.P.,Rejet,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2022/12/TA38/DTA_2102709_20221209.xml,../data/process/DTA/2022/12/DTA_2102709_20221209.xml,False,TA,2022,12,2102709,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés le 29 avril 2021 et le 22 mars 2022, M. B C, représenté par Me Puy-Pomalgaski, demande au tribunal :",True, M. C est associé unique et gérant de la SARL Lucaloris.,P.P.,M. B,P.M.,SA,P.M.,Rejet,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2022/12/TA38/DTA_2004941_20221229.xml,../data/process/DTA/2022/12/DTA_2004941_20221229.xml,False,TA,2022,12,2004941,40%,Plein contentieux,True,"Vu les procédures suivantes : I. Par une requête enregistrée le 7 août 2020 sous le n°2004941, la SAS Asclepios, représentée par Me Storrar, demande au tribunal :",True," La SAS Ascplepios est une holding passive ayant pour objet la création et gestion d'établissements d'hébergement pour personnes âgées dépendantes (EHPAD). Lui est fiscalement rattachée, par application de l'article 233 A du code général des impôts, la SARL Epione qui assure les fonctions dites "" support "" des autres sociétés du groupe.",P.M.,SAS,P.M.,société,P.M.,Satisfaction partielle,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2022/12/TA38/DTA_2004485_20221215.xml,../data/process/DTA/2022/12/DTA_2004485_20221215.xml,False,TA,2022,12,2004485,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire enregistrés le 3 août 2020 et le 27 juillet 2022, Mme B A, représentée par Me Tournoud, demande au tribunal :",True,  M. et Mme A ont déposé une déclaration d'impôt sur le revenu au titre de l'année 2016 ne comportant aucun revenu.,P.P.,Mme B,P.P.,Mme A,P.P.,Rejet,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2022/12/TA38/DTA_1907498_20221209.xml,../data/process/DTA/2022/12/DTA_1907498_20221209.xml,False,TA,2022,12,1907498,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires, enregistrés le 17 novembre 2019, le 5 octobre 2020 et le 22 mars 2022, la SARL Lucaloris, représentée par Me Puy-Pomalgaski, demande au tribunal :",True," La SARL Lucaloris, qui exerce une activité de bar de nuit et de restauration, respectivement sous les enseignes "" Le Kube "" et "" Le Capricorne "", a fait l'objet d'une vérification de comptabilité portant sur les exercices clos les 30 septembre 2012, 2013 et 2014. L'administration fiscale a considéré que la comptabilité informatisée présentée était irrégulière et non probante et a procédé à une reconstitution du chiffre d'affaires de la société.",P.M.,SA,P.M.,société,P.M.,Rejet,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2022/12/TA63/DTA_1901773_20221228.xml,../data/process/DTA/2022/12/DTA_1901773_20221228.xml,False,TA,2022,12,1901773,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires, enregistrés le 6 septembre 2019, le 11 février 2020, le 21 février 2020, le 3 mars 2020, le 22 avril 2020 et un mémoire récapitulatif, produit à la demande du tribunal sur le fondement de l'article R. 611-8-1 du code de justice administrative le 18 décembre 2021, M. C B, demande au tribunal de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu et prélèvements sociaux auxquelles il a été assujetti, au titre des années 2015 et 2016, ainsi que des intérêts de retard et majorations correspondants.",True,"  M. B est propriétaire d'une maison située au 38-38 bis avenue Charles Dupuy à Brives-Charensac (Haute-Loire) comprenant deux parties distinctes dont une partie dite "" appartement "" de type T2 de 66 m² dans laquelle il a fait réaliser des travaux au titre des années 2015 et 2016.",P.P.,M. C,P.P.,M. B,P.P.,Rejet,63,Tribunal Administratif de Clermont-Ferrand
../data/raw/DTA/2022/12/TA64/DTA_2001271_20221201.xml,../data/process/DTA/2022/12/DTA_2001271_20221201.xml,False,TA,2022,12,2001271,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés le 7 juillet 2020 et le 24 février 2021, M. et Mme D B, représentés par Me Anjuere, demandent au tribunal :",True," M. D B était, au cours de la période en litige, associé et président de la société anonyme (SA) Gestion analyse informatique (GAI) et de la SA Service études gestion (SEG).",P.P.,Mme D,P.M.,société,P.M.,Rejet,64,Tribunal Administratif de Pau
../data/raw/DTA/2022/12/TA30/DTA_2021390_20221230.xml,../data/process/DTA/2022/12/DTA_2021390_20221230.xml,False,TA,2022,12,2021390,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance n°462171 du 4 avril 2022, le président de la section du contentieux du Conseil d'Etat a transmis au tribunal administratif de Nîmes, en application de l'article R. 351-8 du code de justice administrative, la requête, enregistrée au greffe du tribunal administratif de Toulouse sous le n° 2001390, présentée par la SARL Epso Bat.Par cette requête enregistrée le 10 mars 2020 sous le n°2001390, complétée le 23 février 2021, puis enregistrée sous le n°2021390 au tribunal administratif de Nîmes, la SARL Epso Bat, représentée par Me Rodriguez, demande au tribunal :",True," La SARL Epso Bat exerce une activité de travaux de peinture et vitrerie. Elle a fait l'objet d'une vérification de comptabilité ayant porté sur la période du 1er juillet 2012 au 30 juin 2015, étendue au 31 décembre 2015 en matière de taxe sur la valeur ajoutée.",P.M.,SA,P.M.,SA,P.M.,Satisfaction partielle,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2022516_20221230.xml,../data/process/DTA/2022/12/DTA_2022516_20221230.xml,False,TA,2022,12,2022516,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance n°462171 du 4 avril 2022, le président de la section du contentieux du Conseil d'Etat a transmis au tribunal administratif de Nîmes, en application de l'article R. 351-8 du code de justice administrative, la requête, enregistrée au greffe du tribunal administratif de Toulouse sous le n° 2002516, présentée par la SARL Espic-Alosa.Par une requête enregistrée au tribunal administratif de Toulouse le 12 juin 2020 sous le n°2002516, puis au tribunal administratif de Nîmes sous le n°2022516, complétée le 7 mai 2021, la SARL Espic-Alosa, représentée par Me Boubal, demande au tribunal :",True," La SARL Espic-Alosa, s'est créée avec une activité d'achat de terrains, de construction de maisons, de travaux de second œuvre, de revente de terrains et maisons, et, plus généralement de marchand de biens. En 2015 et 2016, l'activité de la société a fait l'objet respectivement d'un contrôle sur pièces et d'une vérification générale de comptabilité qui ont porté sur la période du 1er mai 2012 au 31 octobre 2015.",P.M.,SA,P.M.,société,P.M.,Satisfaction partielle,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2021152_20221230.xml,../data/process/DTA/2022/12/DTA_2021152_20221230.xml,False,TA,2022,12,2021152,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance n°462171 du 4 avril 2022, le président de la section du contentieux du Conseil d'Etat a transmis au tribunal administratif de Nîmes, en application de l'article R. 351-8 du code de justice administrative, la requête, enregistrée au greffe du tribunal administratif de Toulouse sous le n°2001152, présentée par l'EURL Belycar.Par cette requête, enregistrée au tribunal administratif de Nîmes sous le n°2021152 l'EURL Belycar, représentée par Me Gasquet, demande au tribunal :",True," L'EURL Belycar, immatriculée pour une activité de commerce de voitures et de véhicules automobiles légers, et qui a fait l'objet d'une procédure de liquidation judiciaire ouverte à son encontre par jugement du tribunal de commerce du 2 avril 2019, a été soumise à une vérification de comptabilité concernant la période allant du 1er janvier 2014 au 30 juin 2017. Le service ayant considéré qu'en matière de taxe sur la valeur ajoutée, l'entreprise ne pouvait se prévaloir du régime d'imposition sur la marge, lors de la revente des véhicules achetés, une proposition de rectification a été adressée à la société le 13 décembre 2017.",P.M.,EURL,P.M.,société,P.M.,Rejet,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2002779_20221202.xml,../data/process/DTA/2022/12/DTA_2002779_20221202.xml,False,TA,2022,12,2002779,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire complémentaire enregistrés le 22 septembre 2020, M. D demande au tribunal de prononcer la décharge, en droit, intérêts de retard et majoration, des cotisations supplémentaires d'impôt sur le revenu et de prestations sociales auxquelles M. et Mme D ont été assujettis au titre de l'année 2014, pour un montant total de 11 031 euros. ",True," La société La Compagnie financière d'investissement (CFI), créée le 1er août 2005 est une société civile de gestion de portefeuille. Elle a fait l'objet d'une vérification générale de comptabilité, pour les exercices clos les 31 décembre 2013, 2014 et 2015 s'agissant de l'impôt sur les sociétés (IS) et pour la période du 1er janvier 2013 au 31 décembre 2015 s'agissant de la taxe sur la valeur ajoutée (TVA).",P.P.,M. D,P.M.,société,P.M.,Rejet,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2002808_20221202.xml,../data/process/DTA/2022/12/DTA_2002808_20221202.xml,False,TA,2022,12,2002808,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire complémentaire enregistrés le 24 septembre 2020, Mme A B demande au tribunal de prononcer la décharge, en droits, intérêts de retard et majoration, des cotisations supplémentaires d'impôt sur le revenu et de prestations sociales auxquelles elle a été assujettie au titre de l'année 2014, pour un montant total de 18 818 euros.",True," La société La Compagnie financière d'investissement (La CFI), créée le 1er août 2005 est une société civile de gestion de portefeuille. Elle a fait l'objet d'une vérification générale de comptabilité, pour les exercices clos les 31 décembre 2013, 2014 et 2015 s'agissant de l'impôt sur les sociétés (IS) et pour la période du 1er janvier 2013 au 31 décembre 2015 s'agissant de la taxe sur la valeur ajoutée (TVA).",P.P.,Mme A,P.M.,société,P.M.,Rejet,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2002882_20221202.xml,../data/process/DTA/2022/12/DTA_2002882_20221202.xml,False,TA,2022,12,2002882,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 29 septembre 2020, M. A C, représenté par Me Zeltini, demande au tribunal :",True," M. C a déposé une déclaration commune d'impôts sur le revenu avec son épouse pour l'année 2015, mais l'administration fiscale l'a soumis à un régime d'imposition sur le revenu distinct, considérant que les époux n'avaient plus de résidence commune à cette date.",P.P.,M. A,P.P.,M. C,P.P.,Satisfaction partielle,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2002231_20221216.xml,../data/process/DTA/2022/12/DTA_2002231_20221216.xml,False,TA,2022,12,2002231,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 31 juillet 2020 sous le n°2002231, complétée par un mémoire enregistré le 4 juin 2021, la SAS Semsa, représentée par Me Gasquet, demande au tribunal :",True," La SAS Semsa a pour activité les travaux de menuiserie bois et PVC. En sus de son activité, elle agit comme un marchand de bien et un lotisseur.",P.M.,SAS,P.M.,SAS,P.M.,Satisfaction partielle,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2002106_20221202.xml,../data/process/DTA/2022/12/DTA_2002106_20221202.xml,False,TA,2022,12,2002106,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 22 juillet 2020, complétée par des mémoires enregistrés les 2, 7 et 14 septembre 2020, M. A, représenté par Me Michallon, demande au tribunal de prononcer la décharge, en droit, intérêts de retard et majoration, des cotisations supplémentaires d'impôt sur le revenu et de prestations sociales auxquelles il a été assujetti au titre des années 2013 et 2014, pour un montant total de 299 672 euros. ",True," La société La Compagnie financière d'investissement (La CFI), créée le 1er août 2005 est une société civile de gestion de portefeuille. Elle a fait l'objet d'une vérification générale de comptabilité, pour les exercices clos les 31 décembre 2013, 2014 et 2015 s'agissant de l'impôt sur les sociétés (IS) et pour la période du 1er janvier 2013 au 31 décembre 2015 s'agissant de la taxe sur la valeur ajoutée (TVA).",P.P.,M. A,P.M.,société,P.M.,Non-lieu,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2022/12/TA30/DTA_2002865_20221202.xml,../data/process/DTA/2022/12/DTA_2002865_20221202.xml,False,TA,2022,12,2002865,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire complémentaire enregistrés le 29 septembre 2020, M. A B demande au tribunal de prononcer la décharge, en droits, intérêts de retard et majoration, des cotisations supplémentaires d'impôt sur le revenu et de prestations sociales auxquelles elle a été assujettie au titre de l'année 2014, pour un montant total de 22 906 euros.",True," La société La Compagnie financière d'investissement (La CFI), créée le 1er août 2005 est une société civile de gestion de portefeuille. Elle a fait l'objet d'une vérification générale de comptabilité, pour les exercices clos les 31 décembre 2013, 2014 et 2015 s'agissant de l'impôt sur les sociétés (IS) et pour la période du 1er janvier 2013 au 31 décembre 2015 s'agissant de la taxe sur la valeur ajoutée (TVA).",P.P.,M. A,P.M.,société,P.M.,Rejet,30,Tribunal Administratif de Nîmes
